"Submission ID","Last updated","Submission started","Status","Current step","University","Faculty","Age","Class","Gender","Untitled MultipleChoice field","Untitled MultipleChoice field (1)","Sources","Rate from 1 to 10","Untitled MultipleChoice field (3)","Untitled MultipleChoice field (4)","Untitled MultipleChoice field (2)","Untitled OpinionScale field","Errors","Url","Network ID"
"623256aa-b3d0-4e97-92e4-f38b0a3619d4","Mon Jan 15 2024 14:02:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 14:00:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","23-25","4","Female","No","","Friends","7","Foreign Currencies","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=623256aa-b3d0-4e97-92e4-f38b0a3619d4","aa90419b151913ccac793576076ccb15"
"79ab1641-03d8-458a-a9e3-ca59642866b0","Mon Jan 15 2024 14:02:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 14:00:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","20-22","4","Female","Yes","2023","Social Media,Friends","8","Foreign Currencies","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=79ab1641-03d8-458a-a9e3-ca59642866b0","3e6fc44c2913764250a1edd71e0d14ad"
"66c2a38f-b110-43e3-8e69-551225ac8962","Mon Jan 15 2024 14:02:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 14:00:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","20-22","4","Female","Yes","2023","Other","8","Foreign Currencies","Equal","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=66c2a38f-b110-43e3-8e69-551225ac8962","31a893f26e67daa259ecaa53157a9880"
"b1b2bb80-df81-4be9-a193-37c23739dbfc","Mon Jan 15 2024 14:01:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 14:00:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","23-25","4","Male","Yes","2023","Social Media,Internet,Friends","6","Stock Markets","Equal","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b1b2bb80-df81-4be9-a193-37c23739dbfc","216dc684f1736eaa2acf0805558d4a49"
"2cc0c4c8-1512-4fa5-bf1d-c4dcda171dc3","Mon Jan 15 2024 14:01:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 14:00:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","20-22","3","Female","No","","TV News,Internet","7","Saving Accounts","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=2cc0c4c8-1512-4fa5-bf1d-c4dcda171dc3","4639da42b6bb640e8b7f2b5b5897b4a2"
"78e14acb-f127-42d7-9c4f-74eda7c574de","Mon Jan 15 2024 14:00:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:58:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","17-19","2","Female","No","","Social Media,Internet,Friends","6","Crypto Currencies","Equal","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=78e14acb-f127-42d7-9c4f-74eda7c574de","754151f33748a888aa4b11240e04f1a7"
"0ab85d84-2a90-417a-915b-48b550b21fea","Mon Jan 15 2024 13:59:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:57:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Female","No","","TV News,Social Media,Internet","8","Precious Metals","Equal","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=0ab85d84-2a90-417a-915b-48b550b21fea","7d3ff996c780719b19d96af7bfdf8635"
"8f9720de-11fa-4aad-a09d-0ce4d4e45871","Mon Jan 15 2024 13:57:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:55:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Architecture","20-22","4","Male","No","","Social Media,Internet,Books & Magazines","7","Saving Accounts","Equal","No","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8f9720de-11fa-4aad-a09d-0ce4d4e45871","bf262c64f65751f0ffffce7a2e544d66"
"c47f9971-42d7-4f31-af08-e077484f72f5","Mon Jan 15 2024 13:56:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:55:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","No","","Social Media","6","Saving Accounts","Income more than expenses","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=c47f9971-42d7-4f31-af08-e077484f72f5","75a339e269a1a96b69d780ec7319419a"
"c8359047-3286-4fb3-a517-47873a2f0ca0","Mon Jan 15 2024 13:55:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:52:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","34","1","Male","No","","TV News,Internet,Friends","6","Precious Metals","Income more than expenses","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=c8359047-3286-4fb3-a517-47873a2f0ca0","f7fcee0cf2bb28ec9f5bb0d86163edae"
"103c0cb7-f966-406d-8dc7-e40d97ce5c41","Mon Jan 15 2024 13:54:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:53:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","No","","TV News,Social Media,Internet,Friends","5","Precious Metals","Income more than expenses","Yes","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=103c0cb7-f966-406d-8dc7-e40d97ce5c41","7b60f7c767a4a059595fbc4fc55e7793"
"2dfe9218-053b-4c9f-a509-07ec4b7c8738","Mon Jan 15 2024 13:52:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:50:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Friends","7","Other","Income more than expenses","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=2dfe9218-053b-4c9f-a509-07ec4b7c8738","c081172a8f4b46925ccf1f5ee42aca95"
"39085df8-5f89-4ea2-88f1-1c03c5869c05","Mon Jan 15 2024 13:49:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:46:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Female","No","","Social Media","4","Foreign Currencies","Income less than expenses","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=39085df8-5f89-4ea2-88f1-1c03c5869c05","8d29eb7645b389d799069d4a1a1b23b3"
"091a227a-bcff-4b6e-a7c9-339c9f837a72","Mon Jan 15 2024 13:46:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:45:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","17-19","1","Female","No","","Social Media","1","Precious Metals","Equal","Yes","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=091a227a-bcff-4b6e-a7c9-339c9f837a72","2da980938a2b252e28fad127d436c68b"
"b089541b-b1f2-46e1-86d4-1bfa8b330730","Mon Jan 15 2024 13:45:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:44:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","1","Male","Yes","2022","Internet,Friends","7","Stock Markets","Income more than expenses","No","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b089541b-b1f2-46e1-86d4-1bfa8b330730","61bc66b9234444e7c519e8eb6d6650fd"
"7d997fff-cef3-40f7-8e4a-b141c9aab425","Mon Jan 15 2024 13:41:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:40:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","17-19","1","Female","No","","TV News,Social Media,Internet,Friends,Books & Magazines,Other","8","Foreign Currencies","Income more than expenses","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=7d997fff-cef3-40f7-8e4a-b141c9aab425","35207155f2131870eb2077ed2097dad2"
"ee08f912-3673-4c95-8df0-b71e65af2d3f","Mon Jan 15 2024 13:41:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:39:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Female","No","","TV News,Social Media,Internet,Books & Magazines","3","Precious Metals","Income more than expenses","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=ee08f912-3673-4c95-8df0-b71e65af2d3f","092647fbe8e9ae53cce0a9ea6f25c06c"
"4a2be9c5-9e19-4d36-a5b1-bc8a24bd22d3","Mon Jan 15 2024 13:41:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:39:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","TV News,Social Media,Internet","8","Saving Accounts","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=4a2be9c5-9e19-4d36-a5b1-bc8a24bd22d3","2150c3706e720800fe03d1c72110cbde"
"7f2fc8d0-be74-4cde-804e-cce6c4ba17ea","Mon Jan 15 2024 13:39:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:38:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Female","Yes","2022","Social Media,Friends","7","Foreign Currencies","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=7f2fc8d0-be74-4cde-804e-cce6c4ba17ea","a7b1f94689bc19d3dafbbe0dccc0d495"
"ed777d6d-07db-4377-8f31-f21749b082a4","Mon Jan 15 2024 13:38:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:37:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2023","Social Media","1","Crypto Currencies","Income more than expenses","No","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=ed777d6d-07db-4377-8f31-f21749b082a4","224935fd5b3c6de483f89d40064a518d"
"77aa73bf-d57a-4e60-99f8-ae1114c63b21","Mon Jan 15 2024 13:35:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:34:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","23-25","3","Not prefer to say","No","","Friends","8","Other","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=77aa73bf-d57a-4e60-99f8-ae1114c63b21","d0ff07e61483428df3b152dda861f172"
"af22c83d-2991-4049-b9fc-678cdfc2b6b7","Mon Jan 15 2024 13:34:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:33:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Female","No","","TV News,Social Media,Internet,Books & Magazines","6","Saving Accounts","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=af22c83d-2991-4049-b9fc-678cdfc2b6b7","e09c4c23ad18de8d41459ee20f8e50c3"
"b042a156-ef72-4a83-a0ae-0c7076520213","Mon Jan 15 2024 13:33:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:32:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","1","Female","Yes","2022","Internet","8","Crypto Currencies","Equal","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b042a156-ef72-4a83-a0ae-0c7076520213","c17a703eaed3aca1edc0054fd90d10b0"
"e8f58c67-aef0-4f07-b440-d22e7ee8c8c2","Mon Jan 15 2024 13:32:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:30:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","Yes","2022","TV News,Social Media,Internet,Friends","8","Stock Markets","Equal","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=e8f58c67-aef0-4f07-b440-d22e7ee8c8c2","28b8879af291b6d778bf957a465b0832"
"c0b15cfb-54aa-47ea-a0d4-cd6a3fbe1bee","Mon Jan 15 2024 13:31:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:30:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","TV News,Internet,Books & Magazines","9","Foreign Currencies","Income more than expenses","Yes","2","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=c0b15cfb-54aa-47ea-a0d4-cd6a3fbe1bee","ffa2391a0e58408eecfb26f7bdc620cd"
"83e7afa3-2197-431b-af92-0b49f437b719","Mon Jan 15 2024 13:29:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:28:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Social Media","7","Foreign Currencies","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=83e7afa3-2197-431b-af92-0b49f437b719","9781db4328f1fac4f724fe7c397169a1"
"da960a03-d039-439e-9576-018f05dabecf","Mon Jan 15 2024 13:28:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:26:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Female","No","","Other","9","Foreign Currencies","Equal","Yes","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=da960a03-d039-439e-9576-018f05dabecf","fd8b3ca8e7f3b1d59e622f558cdc5f9a"
"557bcafd-53eb-457d-8342-f4d951f100db","Mon Jan 15 2024 13:28:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:27:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Economic and Administrative Sciences","20-22","3","Male","Yes","2023","TV News,Social Media,Internet,Friends","5","Precious Metals","Income less than expenses","Yes","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=557bcafd-53eb-457d-8342-f4d951f100db","1bc0158feeb53943b7f8d25da7a61268"
"504eb6d8-fe5f-4251-9c77-acff2f62e6e3","Mon Jan 15 2024 13:27:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:24:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Male","No","","TV News,Internet,Friends,Books & Magazines,Other","5","Other","Income more than expenses","Yes","10","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=504eb6d8-fe5f-4251-9c77-acff2f62e6e3","a9039560fce3290fc25c6861f19faaf1"
"1a2bb81e-a6d8-4ac8-b682-f10513887e7d","Mon Jan 15 2024 13:25:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:23:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","3","Male","Yes","2022","Social Media,Internet,Friends","4","Stock Markets","Equal","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=1a2bb81e-a6d8-4ac8-b682-f10513887e7d","c6636b68a25663079fc6d77f6babe4bb"
"79ef427d-83f7-48b5-a38b-b63cd4e071cd","Mon Jan 15 2024 13:24:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:23:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Female","No","","TV News,Social Media,Internet,Friends","3","Precious Metals","Equal","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=79ef427d-83f7-48b5-a38b-b63cd4e071cd","06ce292e5681b0a44aa1e74a11bae115"
"287fc47e-3bc2-4fa1-8ed8-c1afe1e69a5c","Mon Jan 15 2024 13:24:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:22:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","TV News,Social Media,Internet,Friends","6","Crypto Currencies","Income more than expenses","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=287fc47e-3bc2-4fa1-8ed8-c1afe1e69a5c","db234217cd40b2676d247b6427590fa2"
"3623c01d-1a7a-4049-b7a8-d8be50489cc4","Mon Jan 15 2024 13:23:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:22:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2022","Social Media,Internet,Friends","8","Saving Accounts","Equal","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=3623c01d-1a7a-4049-b7a8-d8be50489cc4","4d4afd29e6ac81a857c8a1f52091aa02"
"758bcdfa-9e72-4d64-8bea-6841059ecf2c","Mon Jan 15 2024 13:23:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:20:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","Friends","3","Precious Metals","Income less than expenses","No","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=758bcdfa-9e72-4d64-8bea-6841059ecf2c","65da0a3312f0c2fdfec28ab30feca10c"
"e9650c63-8c96-4349-92fb-6ff15f19d7d5","Mon Jan 15 2024 13:23:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:21:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Internet","7","Foreign Currencies","Equal","Yes","1","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=e9650c63-8c96-4349-92fb-6ff15f19d7d5","5093cd75aab208d661134f87b9baf52f"
"9a6934a6-a75d-4d17-981e-e33839f59f06","Mon Jan 15 2024 13:22:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:21:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","No","","Internet,Friends","6","Other","Equal","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=9a6934a6-a75d-4d17-981e-e33839f59f06","99aca3bb96a0c6cf57b569beb89fa246"
"008cf6df-a99b-4ec6-a1d5-dbcda891e46c","Mon Jan 15 2024 13:18:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:17:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Male","Yes","2023","Internet","7","Stock Markets","Income less than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=008cf6df-a99b-4ec6-a1d5-dbcda891e46c","e28436503cc131eaf8739398817e8dee"
"857d9844-f601-4f32-a6d2-f5b8f9709dda","Mon Jan 15 2024 13:15:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:14:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","No","","Books & Magazines","8","Foreign Currencies","Income more than expenses","No","9","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=857d9844-f601-4f32-a6d2-f5b8f9709dda","529d5c75a1b8375a0faae2ac65555f03"
"fd97a288-b99e-44d4-9c12-f66a529f383b","Mon Jan 15 2024 13:12:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:11:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","Yes","2023","Social Media,Internet,Friends","7","Stock Markets","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=fd97a288-b99e-44d4-9c12-f66a529f383b","4705907a4672222157e8c18a34c98056"
"131b5737-5761-4ac9-9662-1626fcac6f5c","Mon Jan 15 2024 13:10:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:08:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Social Media,Internet,Friends","7","Saving Accounts","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=131b5737-5761-4ac9-9662-1626fcac6f5c","6daee35e4d87cd3b98bce82dfe8abdfa"
"c33042db-cd4c-42e6-a01c-4847d1d982d5","Mon Jan 15 2024 13:07:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:05:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Female","Yes","2023","Friends","10","Foreign Currencies","Income more than expenses","Yes","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=c33042db-cd4c-42e6-a01c-4847d1d982d5","81e9e7f78f098be75e6c4474e330f686"
"e1d2def1-2d14-436d-a2b5-0aea3f482dd9","Mon Jan 15 2024 13:04:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:03:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Female","No","","Social Media,Friends","7","Foreign Currencies","Equal","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=e1d2def1-2d14-436d-a2b5-0aea3f482dd9","66dc0f4121935565731422553a3d16ca"
"bfa49209-b493-444a-8aef-3bda655c08ff","Mon Jan 15 2024 13:03:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:02:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","Yes","2023","Social Media,Internet,Friends","7","Saving Accounts","Income less than expenses","No","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=bfa49209-b493-444a-8aef-3bda655c08ff","778c60a5c5d977638520531408692d34"
"b4b50aff-1690-47f3-b232-5f4aacab35a6","Mon Jan 15 2024 13:03:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:02:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Social Media","8","Crypto Currencies","Income more than expenses","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b4b50aff-1690-47f3-b232-5f4aacab35a6","bc18d18ab535fab8706472cb3a6cf8d6"
"0efd85af-e16e-45a2-833c-966998e1fcbe","Mon Jan 15 2024 13:02:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 13:01:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Male","Yes","2023","Internet,Friends","8","Foreign Currencies","Income more than expenses","Yes","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=0efd85af-e16e-45a2-833c-966998e1fcbe","549ce5e179dbcac0e6cb6c8fe06c1b5b"
"a0af8527-d1ca-4207-8ad7-fe715679d996","Mon Jan 15 2024 13:01:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:59:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Internet,Friends","5","Precious Metals","Equal","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=a0af8527-d1ca-4207-8ad7-fe715679d996","8a9c0cc23803f3d23d69063ca7baa87c"
"b1d47ee9-0586-4490-857d-2719070cdeb7","Mon Jan 15 2024 12:59:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:58:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2023","TV News,Social Media,Internet,Friends","7","Foreign Currencies","Equal","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=b1d47ee9-0586-4490-857d-2719070cdeb7","bdc05780d47cd77a3fddf6f02452597e"
"d89bf63b-100a-44db-af60-1381d890ad9d","Mon Jan 15 2024 12:59:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:58:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Male","No","","Social Media,Internet,Friends","4","Foreign Currencies","Equal","Yes","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=d89bf63b-100a-44db-af60-1381d890ad9d","73d7e94185ef6795945e89b963cd1c9f"
"e85df18d-4ada-434e-8d18-6626fba797ab","Mon Jan 15 2024 12:59:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:57:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Friends","3","Stock Markets","Income less than expenses","No","3","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=e85df18d-4ada-434e-8d18-6626fba797ab","15b07e4ff868b3c9b1c30517506ffbee"
"93d0a4e9-79ac-42e7-9a80-ae9953b36b57","Mon Jan 15 2024 12:58:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:56:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","No","","TV News,Internet,Other","7","Saving Accounts","Equal","No","4","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=93d0a4e9-79ac-42e7-9a80-ae9953b36b57","12c4680f030dee7431514027e7f4ac47"
"fd3763fa-15c1-4e96-ae57-6332ee7e35d1","Mon Jan 15 2024 12:57:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:56:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","1","Male","Yes","2023","Friends","10","Stock Markets","Income more than expenses","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=fd3763fa-15c1-4e96-ae57-6332ee7e35d1","9ffae58db94382e6b32cb66650a40a77"
"8023b13a-775f-4245-bd60-19f480dd5970","Mon Jan 15 2024 12:54:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:52:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","Social Media,Internet","9","Other","Income less than expenses","No","6","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=8023b13a-775f-4245-bd60-19f480dd5970","6712ee2aab82176d26a5a3dc8ac932b5"
"0855ff7c-1d7e-44c4-992a-010f44dee21a","Mon Jan 15 2024 12:53:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:52:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","17-19","1","Male","No","","TV News,Social Media,Internet,Friends","6","Precious Metals","Income more than expenses","Yes","5","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=0855ff7c-1d7e-44c4-992a-010f44dee21a","413f4f7b91f419c3e6d539441cf3008e"
"78ac4597-d244-44c4-b955-1755283e48e6","Mon Jan 15 2024 12:51:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:50:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","20-22","2","Male","Yes","2020","TV News,Internet,Friends,Other","8","Stock Markets","Income more than expenses","Yes","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=78ac4597-d244-44c4-b955-1755283e48e6","10b9eeb8dd86ea3acf2d599a2ecf0164"
"86af108e-ece5-46d0-8fdd-e9c53f61c582","Mon Jan 15 2024 12:51:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:51:00 GMT+0300 (GMT+03:00)","finished","Ending","","Faculty of Engineering","17-19","1","Male","No","","TV News,Social Media","5","Precious Metals","Income more than expenses","Yes","8","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=86af108e-ece5-46d0-8fdd-e9c53f61c582","a95824bdb7e7b488d820a822e0564609"
"65545879-dcb6-446a-ab8c-3d5e795b4cc1","Mon Jan 15 2024 12:50:00 GMT+0300 (GMT+03:00)","Mon Jan 15 2024 12:49:00 GMT+0300 (GMT+03:00)","finished","Ending",""," Faculty of Arts and Sciences","20-22","1","Male","No","","TV News,Social Media,Internet,Friends","4","Crypto Currencies","Equal","No","7","None","https://build.fillout.com/editor/ne5UqhK3VRus/results?sessionId=65545879-dcb6-446a-ab8c-3d5e795b4cc1","16b9779943927b411e64e2323379ffe8"
